 # sweep    Energy    eta
        2070  -729.79873757102200        8.0816880637417848E-002
        2071  -732.80380628594310        8.5117932079203817E-002
        2072  -733.80707114005372        8.5592126710936883E-002
        2073  -736.32640791528968        8.9316468299535628E-002
        2074  -734.45293760396316        9.2343857195647722E-002
        2075  -733.09718202862678        9.3722096380194575E-002
        2076  -730.59628627754637        8.9980524597956343E-002
        2077  -730.43402536440533        8.5592121609248742E-002
        2078  -731.32338290849953        8.2175114528059034E-002
        2079  -731.87273079592046        8.6548450791871651E-002
        2080  -732.10773412459082        8.7030614887589217E-002
        2081  -730.63634203553386        8.5909718078547026E-002
        2082  -730.86978531097066        8.3247279580392367E-002
        2083  -725.47231193109099        8.2939525781814558E-002
        2084  -729.03106053216413        8.3401584444701540E-002
        2085  -729.39400864337790        8.3866217250687811E-002
        2086  -732.84223590988199        8.4333438540404176E-002
        2087  -731.94935640210838        8.2480031917038343E-002
        2088  -730.23425636451771        8.4489756679042419E-002
        2089  -730.85500731833235        8.1116758190019247E-002
        2090  -732.54633022923713        8.3093265154904422E-002
        2091  -732.58331491279944        8.2786080726577740E-002
        2092  -730.62364742245973        8.6388323774566983E-002
        2093  -730.63662927102450        8.2939530725395658E-002
        2094  -734.25374802922784        8.8166131209062568E-002
        2095  -735.19111983941116        8.7030609700160466E-002
        2096  -730.55817503079584        8.4333433513739689E-002
        2097  -733.14318823614803        9.1323485418063094E-002
        2098  -732.69203602201992        8.2939520838233707E-002
        2099  -728.57861392492862        8.2632904781602817E-002
        2100  -729.76864361234755        7.7878402557968407E-002
        2101  -730.83193985051832        7.9040743717358100E-002
        2102  -732.99768636376473        8.0966666103224408E-002
        2103  -735.98964214670161        8.6068942575189475E-002
        2104  -737.10818724190403        8.1871309737200415E-002
        2105  -736.11408983548654        8.5433748661017259E-002
        2106  -738.26763899639695        8.2023064141710608E-002
        2107  -736.93360468940637        8.3247264694620085E-002
        2108  -734.33924605745881        8.3711037780506592E-002
        2109  -731.54137157161415        8.4177394560595920E-002
        2110  -724.05944478546076        8.3866202254240865E-002
        2111  -728.58260971478921        8.5117911785509759E-002
        2112  -726.94440370740290        8.8821619018630144E-002
        2113  -729.29307532358212        8.5275684002146121E-002
        2114  -730.80519609629937        8.0369122502441756E-002
        2115  -734.27388964355373        8.7030588950448615E-002
        2116  -731.96033254318536        8.5117906712087021E-002
        2117  -733.62222454914991        8.2480007336076980E-002
        2118  -731.17874090998612        8.5275673836493024E-002
        2119  -732.08046421695258        8.7353517762137525E-002
        2120  -728.07173272341402        8.3093235438442423E-002
        2121  -728.21368022727677        8.1267084915186791E-002
        2122  -732.96873261890289        9.0481776524167626E-002
        2123  -728.01245733601490        9.1832224011203029E-002
        2124  -726.70946823619988        8.7353512555462282E-002
        2125  -721.21116153590333        9.1154496737327687E-002
        2126  -727.52123652601836        9.7800159644379020E-002
        2127  -726.01230629827842        8.8821603136088417E-002
        2128  -719.16719092242727        8.6068922054756941E-002
        2129  -718.67529092242580        8.8166094423293706E-002
        2130  -717.88719264256201        8.6228457037831940E-002
        2131  -719.24992792232570        8.5117891491820613E-002
        2132  -723.81680753003513        8.3247244846927887E-002
        2133  -725.84507487843280        8.3711017822242287E-002
        2134  -728.08587140452539        8.0369108131324057E-002
        2135  -727.32001813435534        8.5433728292026723E-002
        2136  -721.19249697174359        8.6708833270201166E-002
        2137  -726.07847258024344        8.7191890861665053E-002
        2138  -723.82927472973950        8.6068916924649561E-002
        2139  -725.40573173312509        8.8986229805004827E-002
        2140  -722.92793503643350        8.7030568200741731E-002
        2141  -725.42398979303903        8.5909671992995290E-002
        2142  -723.63568599463167        8.8002964043047277E-002
        2143  -717.14731409013791        8.9316415062787785E-002
        2144  -721.23996446968658        9.6719485840111988E-002
        2145  -717.81977137770832        8.9481964175906509E-002
        2146  -716.62161633634139        8.5909666872379956E-002
        2147  -718.70332409605635        9.0481754951633589E-002
        2148  -718.06400794185095        9.2686451278846310E-002
        2149  -715.22108346637867        9.3202810365083502E-002
        2150  -719.00016433572489        9.0314350758856798E-002
        2151  -726.80904956304346        8.9151161601718543E-002
        2152  -728.30966528596605        9.0481749558500885E-002
        2153  -728.02845914850025        8.4489701283259278E-002
        2154  -731.10001356741134        8.3401529762379467E-002
        2155  -733.39398800298318        8.3093205721991040E-002
        2156  -732.64520117475251        8.1267055851817621E-002
        2157  -735.28126371018902        8.2479972922743394E-002
        2158  -735.75310915935108        7.9923826072913332E-002
        2159  -732.85236113603855        8.6548383728931935E-002
        2160  -728.00287314639468        9.0314334609393893E-002
        2161  -726.77968473201065        8.6708807428958992E-002
        2162  -727.74677783677407        7.8022704664031037E-002
        2163  -729.31371638119799        7.9923821309082210E-002
        2164  -730.38961759301912        7.8894455305090164E-002
        2165  -729.88940841912165        8.5433692646304973E-002
        2166  -732.21205845006159        8.1267041320136929E-002
        2167  -727.19647406738818        7.8748484580793032E-002
        2168  -729.93021583216466        8.2939456571709785E-002
        2169  -727.16037437141506        9.1492683767569957E-002
        2170  -725.18356042404457        8.4646283839651143E-002
        2171  -721.13032237077823        8.2786001775656440E-002
        2172  -723.46103703626284        8.8002927325357055E-002
        2173  -720.73350926830494        8.6068875883801590E-002
        2174  -721.26922512019382        9.5828031749040074E-002
        2175  -718.07567627408343        9.1154442405029901E-002
        2176  -718.94449210325922        8.0518030103816932E-002
        2177  -719.26252008261076        8.8002922079973983E-002
        2178  -719.72747603639141        9.0147218675430352E-002
        2179  -722.04286918377250        9.0649431618312681E-002
        2180  -725.96370160115941        9.5473768631618619E-002
        2181  -727.87145733754835        9.5120815176454432E-002
        2182  -729.49212572593490        8.5592034880596524E-002
        2183  -726.35862346416627        8.5275612842599838E-002
        2184  -725.62662008864299        8.8986182069084041E-002
        2185  -722.26355599561930        8.7030521513919309E-002
        2186  -723.31808739299447        8.6708781587724479E-002
        2187  -728.48058047458687        8.4021579215390177E-002
        2188  -727.68324879223394        8.2175026363773052E-002
        2189  -731.66233183433781        8.3401494964556816E-002
        2190  -731.94246249485684        7.8602769876633935E-002
        2191  -730.20541718148752        7.2720922543521221E-002
        2192  -726.83960804451726        7.8022676760942392E-002
        2193  -725.05195951481585        8.0667261682044203E-002
        2194  -725.95982305048528        8.0369045856510293E-002
        2195  -719.90714435894290        8.0816784296245919E-002
        2196  -716.37317501306188        8.2022981029507419E-002
        2197  -724.30275073134192        9.5650713374333646E-002
        2198  -724.29460593507918        9.3548585573476561E-002
        2199  -716.84736123230368        8.4960345381474039E-002
        2200  -721.43358537957181        9.1154420672119804E-002
        2201  -728.64794495987087        8.8329442959440743E-002
        2202  -728.25338345786849        8.4021564191162357E-002
        2203  -731.82371964957179        9.0985766528340770E-002
